ID_person,ID,Model,Power,Price
6309,14460,Ford,339.0,1837220
12257,13045,Daewoo,114.0,1695496
12462,5334,KIA,279.0,2625306
6203,4193,KIA,476.0,3342793
6203,14332,Nissan,488.0,1468359
2127,3613,Daewoo,439.0,657524
14760,5486,KIA,315.0,1578087
6174,2571,Ford,497.0,1792469
9984,9925,Daewoo,335.0,2605658
5851,8803,Subaru,319.0,3143825
3426,6246,Ford,334.0,3498002
15698,7661,KIA,365.0,1156654
15698,12674,LADA,359.0,974020
16395,5795,Mercedez-Benz,454.0,3967923
3802,12186,Ford,154.0,763347
3631,300,Infiniti,459.0,2558698
3631,7355,BMW,441.0,1856641
3631,12055,KIA,405.0,1604848
15636,7151,Infiniti,240.0,3325235
11236,5227,Mercedez-Benz,270.0,3195881
11947,3046,Audi,136.0,1934215
11947,12784,Subaru,377.0,1817871
1963,459,Subaru,137.0,536071
19281,13414,Subaru,352.0,3234149
14544,2540,KIA,331.0,2521854
14544,5867,Nissan,463.0,3719740
10271,12962,Nissan,136.0,2803775
10271,14175,Mercedez-Benz,472.0,2919264
10858,10630,Daewoo,497.0,824433
15692,11449,Infiniti,320.0,1113245
1051,8356,Subaru,444.0,664592
18722,10658,Subaru,249.0,3890522
18722,13617,BMW,171.0,432326
1773,4015,Infiniti,488.0,540073
13389,3720,Toyota,221.0,1734182
19014,13030,Mercedez-Benz,195.0,491854
9846,8310,BMW,152.0,3471361
8270,6636,Toyota,400.0,1152544
12244,9837,Mercedez-Benz,103.0,3245725
1736,9759,Mercedez-Benz,226.0,3906930
9297,4977,Infiniti,84.0,1222557
9834,3722,Ford,371.0,2239653
16579,4945,BMW,88.0,985879
13010,8653,Subaru,295.0,3428273
6549,2628,Ford,395.0,2428568
3653,6235,BMW,265.0,1262463
238,3142,Nissan,237.0,3894658
3626,6188,Ford,85.0,1924574
15870,6755,Nissan,448.0,966445
18004,1474,Nissan,406.0,822264
18004,6883,Daewoo,304.0,3761294
2215,4589,Mercedez-Benz,309.0,916555
2215,8404,Infiniti,438.0,2577082
2215,11665,KIA,271.0,3954261
12416,3841,Audi,404.0,1076609
16894,12361,Toyota,279.0,2226405
8860,6161,Nissan,115.0,1540984
8860,12099,Infiniti,182.0,1383646
11729,14671,Infiniti,89.0,709003
14869,3430,Toyota,305.0,1046859
8349,6388,Mercedez-Benz,438.0,3633830
9826,3477,Subaru,466.0,1537879
8407,12239,Daewoo,384.0,2186130
8407,13348,Ford,163.0,2914651
13181,7399,Infiniti,85.0,621650
12366,9385,Daewoo,432.0,2281179
12366,11210,KIA,190.0,200065
12366,11987,Daewoo,268.0,557724
8090,5973,LADA,273.0,1299678
8090,9453,Infiniti,319.0,1757805
3591,7104,KIA,174.0,2214739
8568,10270,KIA,407.0,3854613
8568,12427,Infiniti,265.0,3643477
5867,3922,Mercedez-Benz,413.0,2271371
5867,5915,Audi,211.0,1436932
5867,6244,BMW,159.0,2938563
5867,11082,LADA,222.0,1440862
5867,12979,BMW,364.0,2448943
14586,10875,Mercedez-Benz,472.0,2198792
11578,10233,Subaru,344.0,2030931
11578,13079,Infiniti,333.0,2818872
11578,13987,Nissan,158.0,566734
11010,9318,LADA,412.0,2389865
11010,9697,Nissan,112.0,2330679
11010,10788,KIA,494.0,337976
11010,13694,Ford,412.0,3018887
5956,3073,Mercedez-Benz,293.0,1107626
7411,451,Nissan,200.0,3148705
13835,10025,Nissan,101.0,828792
13835,14390,Toyota,475.0,3872146
18230,7330,Daewoo,145.0,2674243
607,12733,Infiniti,415.0,3066803
16432,6193,Daewoo,366.0,1396698
16432,10999,Nissan,397.0,1942999
16432,14943,Audi,394.0,2575170
15059,3217,Mercedez-Benz,499.0,1965841
15059,5389,Nissan,375.0,1919503
3269,2752,Infiniti,468.0,213112
3269,8089,KIA,105.0,1906449
3269,12689,BMW,259.0,2145923
19769,10046,KIA,279.0,2797073
11458,7508,Nissan,312.0,3069119
18079,2520,Subaru,311.0,3519022
18079,9071,BMW,434.0,646874
13769,4045,Subaru,232.0,1413374
723,5607,Infiniti,468.0,1422237
403,5899,BMW,268.0,2716167
13748,572,Subaru,494.0,317576
13748,1976,Ford,398.0,882264
18117,11990,KIA,142.0,1599105
6986,5126,Daewoo,250.0,1368715
6998,7768,LADA,429.0,1923650
6998,12810,Audi,410.0,2308206
14089,1678,Nissan,317.0,1681101
14084,6300,Nissan,354.0,1554300
7020,13403,LADA,258.0,1894958
15838,4551,LADA,155.0,2286897
11084,13343,Mercedez-Benz,317.0,2841249
5383,5597,Ford,137.0,2832474
11048,6614,Audi,162.0,2497723
11934,2992,Mercedez-Benz,296.0,3456922
7127,3704,Subaru,493.0,1657980
7127,13581,Daewoo,350.0,2451960
13992,9683,BMW,128.0,3857928
3057,4815,Nissan,291.0,1217862
5430,13184,Infiniti,446.0,711611
17522,10421,Infiniti,301.0,2453479
12050,11202,Audi,390.0,3039778
10513,98,Ford,213.0,1479950
4210,4299,Nissan,332.0,3760115
4822,7203,LADA,138.0,1357262
4822,7793,Subaru,95.0,3866215
7851,4088,Subaru,392.0,2700678
7851,7966,Nissan,195.0,963558
18325,2371,Ford,399.0,386193
75,5250,LADA,106.0,1899255
13498,1418,Subaru,223.0,1595459
18925,7049,Infiniti,432.0,3245760
4719,3536,Nissan,280.0,1255058
15697,2455,Subaru,204.0,707022
7804,5480,Toyota,460.0,2448347
10510,10113,Toyota,144.0,1809497
7636,10256,Audi,289.0,3752412
11378,2415,BMW,424.0,3286250
11378,3497,Ford,371.0,537222
7666,2561,Infiniti,213.0,2988748
7666,3485,LADA,310.0,3432127
10088,9317,Mercedez-Benz,473.0,2912917
16092,13885,Toyota,465.0,2237344
16092,14311,KIA,155.0,2094359
3015,11693,Nissan,103.0,1866561
7672,7579,Toyota,486.0,1909170
364,4021,Nissan,133.0,1982057
18287,7393,Mercedez-Benz,381.0,3852090
2564,8034,KIA,126.0,1880946
18292,9552,Daewoo,380.0,1088472
18292,14381,KIA,316.0,3921733
825,1459,Ford,302.0,3509353
825,2304,Mercedez-Benz,84.0,2243578
7782,6650,Infiniti,110.0,2856059
5573,2470,Toyota,452.0,3664231
3697,3821,LADA,239.0,635750
4087,8504,BMW,386.0,2559307
12748,3685,Mercedez-Benz,283.0,2037008
12748,12572,KIA,76.0,288891
1457,14758,Audi,170.0,529390
9334,6629,Audi,373.0,2667249
9334,11219,Audi,427.0,650723
12691,5778,Audi,362.0,2061696
12681,12779,Toyota,118.0,3719415
4046,10720,Nissan,115.0,3715815
6351,13660,Infiniti,135.0,2670555
10618,4254,Nissan,344.0,1167169
184,7840,Toyota,315.0,2247499
9379,13739,Infiniti,75.0,898575
16868,11253,BMW,260.0,1550031
16868,12443,Nissan,347.0,1475000
175,7987,Daewoo,430.0,1335665
12661,7831,Nissan,350.0,1183996
16742,11243,Ford,156.0,3668885
9365,14376,Daewoo,78.0,3612580
2141,11121,Mercedez-Benz,330.0,2337435
19487,9414,Toyota,381.0,220689
18521,7732,BMW,460.0,598218
180,7788,BMW,82.0,1791716
180,12108,Infiniti,281.0,581695
180,13208,Toyota,169.0,3668828
17985,9870,Daewoo,466.0,2370406
6388,4250,Infiniti,390.0,280241
6388,12465,Subaru,265.0,1949285
9279,10384,Subaru,186.0,1464088
9005,7697,KIA,128.0,267284
14810,14166,KIA,330.0,2805063
17986,11412,Infiniti,408.0,1024015
1511,4124,BMW,498.0,951827
6326,10181,Audi,495.0,2039485
15490,4642,Mercedez-Benz,143.0,3632034
2207,3371,LADA,83.0,3864737
2207,4789,Infiniti,476.0,2967680
9967,6567,LADA,461.0,988324
17682,8751,Audi,387.0,3923181
19128,2959,Audi,375.0,3738543
19128,10670,Daewoo,197.0,3695364
80,2068,KIA,346.0,1500513
80,3852,Nissan,100.0,2389462
9077,10197,Infiniti,403.0,2814190
14492,6351,Nissan,151.0,1339044
4016,8852,Subaru,374.0,674477
6408,1008,Audi,74.0,1967572
6408,5505,Subaru,135.0,2935971
6408,7262,Toyota,496.0,2544819
6408,14755,Infiniti,349.0,670393
9988,4215,Mercedez-Benz,369.0,3240381
9988,7631,BMW,300.0,3754585
2561,12176,Subaru,135.0,1658689
2871,7254,Toyota,114.0,2915434
14847,10027,Subaru,273.0,748274
7910,4151,Daewoo,324.0,851829
10002,266,KIA,211.0,1730106
10002,2363,Ford,201.0,847102
17195,12026,Infiniti,101.0,3191612
17195,12348,LADA,222.0,2168592
8273,4171,LADA,382.0,2870010
4593,2743,Mercedez-Benz,218.0,897055
4593,7692,Audi,77.0,2621038
13303,4486,Subaru,436.0,3718184
10849,3908,Nissan,304.0,3104209
6634,8444,Nissan,328.0,1581669
6634,14912,LADA,497.0,1715120
12496,2321,Infiniti,206.0,2705598
4527,11448,Ford,93.0,2823288
5632,14779,Ford,276.0,1559778
6609,2575,Daewoo,425.0,3730671
4489,8262,Mercedez-Benz,344.0,3142529
4489,8911,Daewoo,329.0,1910700
6249,786,Nissan,91.0,3468070
4111,14447,BMW,251.0,3427320
1082,3761,KIA,394.0,1616807
1082,13636,Ford,115.0,982340
4712,9572,BMW,317.0,871700
10892,165,Daewoo,346.0,2168234
10892,8165,Infiniti,213.0,3181700
944,659,KIA,105.0,1306207
944,9569,KIA,173.0,3779050
944,11230,Audi,102.0,2019686
18359,8675,Infiniti,309.0,929971
18359,9388,Daewoo,462.0,3956670
13404,1527,Daewoo,324.0,1211070
13404,7911,BMW,282.0,3666899
4678,3500,Mercedez-Benz,133.0,2142259
4678,12755,LADA,168.0,3473128
16078,10584,Infiniti,183.0,1430697
12791,3376,Toyota,244.0,2866578
12791,11959,Infiniti,154.0,623855
302,12425,Ford,116.0,3738026
10532,1643,LADA,150.0,963502
10532,1881,LADA,162.0,2410859
10532,14261,LADA,208.0,3012036
298,13866,KIA,304.0,3653552
19522,13614,Subaru,187.0,2469335
12270,8917,Mercedez-Benz,269.0,3906060
8238,2969,Mercedez-Benz,463.0,2395768
8238,4907,KIA,156.0,2306891
9446,12926,Audi,432.0,776518
9131,4260,Nissan,481.0,3874199
17964,8535,LADA,356.0,1691010
18158,8170,Nissan,107.0,991446
9333,10938,Subaru,247.0,3878040
9336,4028,Nissan,312.0,2023984
9336,9229,Subaru,237.0,1884301
3184,5078,Nissan,359.0,3357363
1493,1248,KIA,494.0,2163041
11019,14136,Mercedez-Benz,399.0,678543
18178,14056,LADA,423.0,3098407
16339,3030,LADA,273.0,1327621
2439,8708,Daewoo,235.0,2053423
15801,2863,Daewoo,480.0,560567
7184,3675,Nissan,213.0,2588532
7184,7727,Subaru,78.0,3778652
7184,12650,Mercedez-Benz,461.0,3646245
11865,12006,Subaru,265.0,448785
10413,3641,BMW,107.0,1617922
17591,3361,Audi,403.0,907718
2042,4034,BMW,475.0,3093474
2042,8313,KIA,380.0,729118
19298,14111,Audi,240.0,2742930
11053,9451,Ford,491.0,1654450
11053,14920,Toyota,321.0,2802954
14530,3277,Mercedez-Benz,134.0,2554504
16373,11817,Toyota,253.0,726945
7069,13657,Audi,266.0,2138219
11896,9208,LADA,397.0,379214
11896,9405,Subaru,218.0,3386670
14042,17,Subaru,280.0,656360
11404,3466,Mercedez-Benz,498.0,1802040
3134,9627,Toyota,205.0,754903
7137,8798,Audi,263.0,2733848
9321,8973,BMW,209.0,727460
11905,5704,KIA,204.0,3209361
3151,6189,Mercedez-Benz,457.0,793623
18581,4943,Nissan,441.0,1145756
13901,6550,BMW,221.0,3662472
18839,10490,Toyota,172.0,1098113
7598,1582,Mercedez-Benz,470.0,801168
7598,2026,Toyota,490.0,3033050
9173,14317,Ford,192.0,385895
19356,7795,BMW,490.0,3681264
6797,14172,KIA,158.0,961048
3988,8226,BMW,191.0,1396316
7572,6169,Ford,382.0,1482026
14499,145,BMW,377.0,2945542
14499,1017,Mercedez-Benz,224.0,3593160
14499,5702,Audi,117.0,3660768
14499,9624,LADA,263.0,3772717
4470,371,Subaru,107.0,2365450
4470,5401,Ford,202.0,1342106
4470,6451,KIA,408.0,2786450
12577,2929,Toyota,120.0,2980729
7742,14255,BMW,79.0,815413
12107,2757,Audi,355.0,3203072
12107,10374,Daewoo,305.0,1831261
2069,9625,Audi,113.0,3742903
7749,13255,Daewoo,465.0,1244446
19730,12773,Audi,344.0,1237652
10490,12704,Mercedez-Benz,429.0,760874
176,14274,Nissan,352.0,3222617
15984,1038,BMW,145.0,2143853
15065,6252,KIA,455.0,2935503
13825,125,Ford,448.0,1041213
19774,1683,Infiniti,329.0,3981980
19774,6886,Infiniti,125.0,1794715
11445,14044,BMW,133.0,2125638
15504,6034,Audi,397.0,582265
2318,4363,Subaru,466.0,1157301
7480,8408,Subaru,432.0,1197498
17650,13395,Infiniti,324.0,2143548
2152,7128,Ford,410.0,3100369
3966,13064,Mercedez-Benz,111.0,1917589
5780,9186,Audi,91.0,879516
17041,11432,Subaru,428.0,2964600
2821,2568,Infiniti,466.0,1053502
18973,636,Audi,289.0,1677309
12453,1074,Mercedez-Benz,310.0,840202
12453,1215,Audi,136.0,2011247
8731,2825,Audi,465.0,2522106
4140,5372,Toyota,193.0,1906556
14573,11939,KIA,105.0,2882144
2233,5603,Audi,395.0,1469418
16945,4871,Infiniti,91.0,2334765
16945,4958,Subaru,230.0,3336787
16945,10908,KIA,465.0,1935936
10805,2091,Subaru,379.0,2690987
10805,10663,BMW,276.0,3715858
16950,7451,Ford,249.0,1810359
8624,2269,Subaru,334.0,3015041
8624,10890,LADA,108.0,497555
8624,14143,Daewoo,290.0,2727065
2507,9547,Daewoo,494.0,1352150
2507,10449,Infiniti,375.0,2180919
2507,12070,Infiniti,373.0,282251
4409,14803,Mercedez-Benz,135.0,1168021
8791,10229,Toyota,301.0,1428122
8791,11384,Audi,446.0,1332493
8791,13412,LADA,440.0,3416500
14452,4455,Daewoo,290.0,2145677
8556,5040,Daewoo,148.0,1797875
4402,27,Toyota,299.0,1368324
4402,2942,Daewoo,378.0,653851
12348,4504,Ford,196.0,2724693
9765,1941,Mercedez-Benz,194.0,306872
1354,14539,Mercedez-Benz,375.0,3590674
8910,8395,Ford,461.0,3813715
9603,12059,Daewoo,357.0,3612288
9603,13144,Nissan,318.0,2470838
1307,10538,Toyota,282.0,836623
19567,2179,KIA,348.0,3065639
16921,4142,LADA,196.0,2952188
10785,6374,Infiniti,403.0,827072
9785,12115,Ford,416.0,317782
17771,13140,BMW,292.0,2341427
5651,6696,LADA,453.0,3790065
5651,14658,Nissan,158.0,723249
8994,10157,Subaru,392.0,2743952
6275,13831,Mercedez-Benz,286.0,844531
18944,7407,BMW,257.0,3163614
17826,874,Nissan,341.0,1565503
15476,2021,Mercedez-Benz,275.0,2397816
9147,7660,Daewoo,289.0,2527462
3203,3128,Mercedez-Benz,331.0,3262719
3203,8204,Audi,137.0,1197097
2801,3588,Ford,110.0,284930
2801,4148,BMW,415.0,741821
2801,4276,Subaru,147.0,3346518
2801,5823,Daewoo,325.0,1539380
16998,3188,Infiniti,433.0,778190
5090,773,Mercedez-Benz,360.0,3178567
13457,3037,Audi,488.0,1375092
2743,8234,Infiniti,100.0,1327259
2743,14714,Infiniti,190.0,1697331
4169,2557,Ford,89.0,974168
4169,9961,Daewoo,269.0,3400668
10649,4806,Audi,269.0,3786498
13848,9162,Audi,141.0,580409
7702,1567,Audi,359.0,3879128
15791,2480,Toyota,189.0,2918282
15791,10279,KIA,219.0,604909
9419,11770,Infiniti,278.0,1251832
918,8760,BMW,245.0,357660
18069,378,Nissan,359.0,2286642
17426,8405,Audi,332.0,3334058
5659,278,Mercedez-Benz,421.0,1373544
1338,12513,Mercedez-Benz,331.0,460441
16559,2688,Mercedez-Benz,456.0,3387694
4132,714,Subaru,115.0,1727326
4132,14299,Nissan,71.0,2122154
8916,8202,Audi,344.0,3085216
14409,1410,Infiniti,150.0,2165026
11978,9075,Subaru,420.0,3794715
12388,4414,Ford,200.0,2579266
12388,7619,LADA,74.0,2343747
13097,11894,Mercedez-Benz,106.0,2809513
5735,6964,Infiniti,207.0,601191
9733,8915,Mercedez-Benz,89.0,1794332
2492,7820,Ford,388.0,3329794
887,9149,Toyota,131.0,239587
887,10733,Nissan,465.0,1685891
13790,5975,KIA,297.0,3987742
13790,13690,Mercedez-Benz,98.0,2840294
19472,8157,Ford,272.0,896422
19209,4286,BMW,318.0,1055780
19209,9240,Mercedez-Benz,483.0,2431724
19209,12091,Infiniti,417.0,1381833
741,1795,BMW,281.0,3876598
12753,10585,Nissan,435.0,3722995
4309,9165,Daewoo,162.0,3748207
4309,10367,Toyota,315.0,1057363
4309,14862,BMW,332.0,1009988
14223,14220,Infiniti,373.0,803900
14881,12392,Subaru,293.0,1652197
16438,1032,Infiniti,127.0,1001323
1571,9934,Mercedez-Benz,149.0,3825539
6396,2313,LADA,173.0,1461162
6396,7849,Subaru,325.0,1170002
6396,10066,Ford,278.0,3025378
7802,2296,Nissan,242.0,2583983
12126,3310,Infiniti,295.0,3296815
4749,1214,Infiniti,104.0,804535
4749,6652,Daewoo,199.0,1634396
2374,12431,Toyota,206.0,3365196
16140,10128,Mercedez-Benz,202.0,512883
6719,11965,LADA,401.0,350656
1261,11559,Infiniti,412.0,757243
1261,14538,Infiniti,473.0,1729165
1872,13457,LADA,498.0,1021906
4874,3659,Nissan,313.0,699445
12113,3710,Subaru,221.0,679985
12113,9151,Toyota,172.0,485403
12113,13903,LADA,238.0,396128
12113,14913,LADA,313.0,322318
10926,5942,Daewoo,235.0,764722
10176,3223,LADA,201.0,220651
63,12535,Nissan,474.0,3945539
8729,10544,KIA,98.0,613281
8729,10746,BMW,353.0,3715216
3044,2010,Audi,77.0,2695353
340,3728,Toyota,480.0,2000449
340,3975,Infiniti,343.0,1829263
1210,5919,Subaru,372.0,1325339
6736,11527,Audi,425.0,2017201
3825,6392,Audi,151.0,1807417
6399,14433,Nissan,405.0,936071
14625,46,Ford,416.0,1080071
14625,3775,Ford,89.0,2725932
8440,6562,LADA,336.0,1480879
8440,14945,LADA,470.0,2498683
19007,12506,KIA,246.0,764158
1092,8840,BMW,84.0,2881230
9014,6047,Subaru,326.0,1400186
5637,352,Mercedez-Benz,366.0,3901204
18589,3992,Daewoo,126.0,780721
18589,10743,Ford,201.0,1838298
5243,6690,Subaru,394.0,793327
5243,7959,Infiniti,300.0,3811217
17834,3220,Ford,276.0,3420590
4109,10779,Nissan,189.0,3201207
17071,8097,Nissan,102.0,3510896
17071,14664,Audi,314.0,375526
16685,9401,Infiniti,93.0,3119582
10307,11416,Toyota,195.0,1186510
1317,2185,Daewoo,107.0,600605
1317,12537,Toyota,105.0,623750
12863,460,Daewoo,198.0,727353
433,10591,Mercedez-Benz,490.0,541854
11651,14131,BMW,107.0,3658946
1047,10406,Infiniti,310.0,3735475
2426,11809,Ford,413.0,2494737
2049,6599,Toyota,238.0,3860820
10455,11283,Toyota,107.0,2022613
10337,6483,LADA,207.0,3601566
1065,13376,Nissan,137.0,1737077
6430,2147,LADA,170.0,281316
8512,2017,BMW,174.0,1839834
8512,7771,BMW,274.0,1301189
7122,2122,Subaru,421.0,1967921
2214,2062,KIA,74.0,927182
11893,9748,Infiniti,152.0,968738
6621,6348,Nissan,319.0,2070538
10464,11290,Nissan,364.0,1265197
10464,11488,Nissan,195.0,2316897
19462,13781,Audi,487.0,3282969
1713,8132,BMW,495.0,3428269
1713,9519,Subaru,421.0,2282063
18372,6702,Daewoo,316.0,3579759
18372,7169,Mercedez-Benz,262.0,1393097
96,13640,Mercedez-Benz,370.0,2323675
6984,519,Infiniti,301.0,486633
1752,13151,KIA,390.0,1561464
16074,8353,Daewoo,453.0,698334
16074,14019,Infiniti,301.0,1095278
4476,11349,Infiniti,361.0,3450083
13921,11442,Ford,239.0,2803811
13921,13327,LADA,222.0,2905640
3565,2738,Subaru,382.0,2516620
16365,9022,Mercedez-Benz,192.0,1062921
18123,8427,Ford,327.0,1017234
17113,8862,Subaru,431.0,3715600
6873,1973,Audi,491.0,2533055
4614,9477,Toyota,433.0,3479144
10407,5169,Toyota,349.0,740143
9804,262,Toyota,401.0,3378636
7192,7444,Daewoo,422.0,976219
16885,2316,Mercedez-Benz,93.0,2894478
16885,7610,Audi,486.0,3535887
9359,2465,Audi,269.0,2440286
10128,2645,Toyota,347.0,2824289
3875,11481,KIA,473.0,2279751
3984,779,Nissan,145.0,1447626
15497,11352,Toyota,97.0,577217
1860,219,Toyota,170.0,1526306
1860,2059,Daewoo,322.0,3150745
1860,8370,Toyota,422.0,794550
11056,14562,Infiniti,319.0,1726702
3699,397,KIA,334.0,2737188
14565,9497,Infiniti,264.0,672930
18256,3066,Subaru,445.0,3623802
18256,4941,LADA,404.0,604766
18256,11337,Toyota,378.0,1539904
18256,13123,Toyota,393.0,3052864
19868,7859,Subaru,97.0,1448357
19868,8957,Nissan,478.0,1339200
7030,12531,Ford,236.0,2455721
16372,1352,Audi,303.0,3370573
4200,12527,Subaru,400.0,489849
15905,4700,Infiniti,216.0,447441
6472,4893,Infiniti,262.0,797754
14547,3932,Nissan,456.0,735299
14547,11523,KIA,328.0,2527026
4252,11365,Daewoo,88.0,2577847
13950,14219,KIA,257.0,3967545
18504,781,Daewoo,495.0,2710989
18201,7996,LADA,187.0,1175967
18201,14162,Nissan,302.0,606887
16423,8759,Toyota,339.0,3521917
10778,6066,Subaru,492.0,1345833
2906,1485,Audi,151.0,2725234
2906,2192,Toyota,461.0,3350987
2906,11783,Mercedez-Benz,387.0,3684748
7389,1836,Mercedez-Benz,304.0,1472102
11007,12947,BMW,180.0,3121826
10297,12741,Nissan,292.0,355032
8827,5754,Nissan,252.0,2309482
6506,1133,Infiniti,121.0,2712325
16420,784,Toyota,306.0,2295412
16420,9351,Audi,248.0,846954
10229,13442,Toyota,375.0,2507104
19438,5917,Infiniti,459.0,2115659
5149,4329,Subaru,481.0,611249
5149,7547,Subaru,155.0,3133009
10650,3660,KIA,373.0,1280820
19565,1242,Audi,154.0,3167373
19565,12868,LADA,145.0,2211362
6486,149,Subaru,427.0,2884826
14684,2456,Nissan,473.0,3861557
14684,8568,Nissan,486.0,2992568
14684,10206,LADA,73.0,3872030
7286,11076,Toyota,117.0,2810123
17487,12474,Mercedez-Benz,82.0,1184587
9220,12862,Infiniti,156.0,2540632
10771,6701,KIA,325.0,3393369
10771,13213,BMW,447.0,527065
18002,911,Nissan,159.0,3820670
2472,7648,Toyota,113.0,1494450
2472,13325,KIA,382.0,2295894
5458,12763,Subaru,406.0,2308965
9609,6129,LADA,444.0,296306
9609,14308,Mercedez-Benz,360.0,1704056
14952,4271,Infiniti,154.0,2799480
3958,6589,BMW,110.0,1277142
18565,9731,BMW,135.0,2533069
17651,3272,KIA,364.0,1926326
3963,6219,Infiniti,328.0,3782710
16766,4494,Infiniti,489.0,1477506
6055,10110,Infiniti,438.0,965565
15067,1274,Toyota,197.0,3210786
15067,1402,Daewoo,263.0,2322154
15067,11111,Audi,421.0,570824
6898,2159,KIA,185.0,1736819
5271,11289,Audi,312.0,2737250
16433,7921,Toyota,373.0,3689229
17501,14729,LADA,142.0,3438763
18147,45,BMW,335.0,363191
13986,11875,Ford,111.0,3030345
15785,9628,Nissan,394.0,3853601
15785,14303,BMW,103.0,401254
7143,10731,LADA,180.0,3564816
7143,13285,KIA,260.0,2983985
10485,5308,Subaru,441.0,924810
15821,250,Daewoo,88.0,640010
10328,3351,Nissan,402.0,3201462
10328,4113,Nissan,420.0,3471765
10328,10707,Subaru,277.0,3357073
18872,7416,Audi,123.0,1255076
18816,7486,Infiniti,144.0,3140533
7450,51,KIA,204.0,294203
16124,4368,Ford,228.0,3603767
16124,13197,Nissan,276.0,232560
15273,6518,Mercedez-Benz,378.0,3529756
1824,4426,Daewoo,300.0,1828757
1824,5463,Subaru,151.0,1921248
16314,10874,Ford,437.0,812008
16314,11357,BMW,88.0,677461
16314,13712,Daewoo,450.0,829455
9954,2421,Audi,479.0,2591410
9954,14782,LADA,434.0,3919733
15733,5856,Mercedez-Benz,268.0,1466633
15733,8346,Audi,107.0,2861179
16214,2626,Toyota,253.0,1505050
2796,287,Ford,487.0,1356768
4824,10175,Subaru,467.0,2393890
14635,14300,Nissan,329.0,3838478
13063,8546,Subaru,425.0,786212
1052,2165,BMW,231.0,1616459
1052,9140,Toyota,306.0,1268191
10430,5214,Subaru,140.0,815760
10430,10829,KIA,110.0,1837324
9523,2077,Subaru,203.0,3381310
15959,11391,BMW,329.0,309786
15959,14888,Toyota,182.0,2269186
15468,3840,LADA,314.0,2805106
11508,11698,Audi,458.0,3839538
4592,10967,Audi,196.0,360609
8530,4696,LADA,314.0,2913795
12759,5511,Nissan,199.0,1656484
12759,8820,Subaru,408.0,1992023
12759,11742,Ford,230.0,2698362
10717,9604,Audi,167.0,1376842
5920,9562,Daewoo,237.0,740550
8547,5245,Ford,446.0,1695327
12493,3590,Toyota,240.0,629494
12493,5811,Mercedez-Benz,378.0,2139436
12493,12794,Ford,445.0,3148092
15904,2931,Daewoo,136.0,3283462
11504,8175,LADA,357.0,865026
8315,11286,Toyota,386.0,1262589
8315,13939,Toyota,221.0,2250285
8315,14655,BMW,244.0,3193693
18726,13666,KIA,291.0,265907
10851,7915,KIA,460.0,2053904
10851,14955,Daewoo,429.0,2821943
9767,9797,Daewoo,392.0,2292862
7895,3429,LADA,437.0,291410
17092,7779,Mercedez-Benz,329.0,2913717
846,11213,Daewoo,282.0,408543
8538,4919,Subaru,189.0,1497784
3630,369,Mercedez-Benz,221.0,3561670
19734,2808,Ford,375.0,3827419
808,10755,Toyota,448.0,1904731
19585,1920,KIA,108.0,2391044
1662,12865,Infiniti,332.0,2291902
2820,14859,Mercedez-Benz,350.0,3453845
19632,6890,Ford,85.0,1472828
19632,14105,Infiniti,362.0,1080391
1691,2817,Daewoo,105.0,3289186
1691,9285,LADA,226.0,3168913
4492,3672,Ford,466.0,3271474
12479,3104,Daewoo,145.0,1311100
12479,6994,Daewoo,135.0,2924854
8432,12347,Audi,152.0,319666
19027,13705,LADA,252.0,1547809
10023,9214,KIA,469.0,2044653
15491,13087,Daewoo,208.0,879314
15491,13876,Daewoo,459.0,2451491
13233,12635,Infiniti,187.0,3956101
14778,10109,Infiniti,131.0,3855281
13232,5694,Toyota,279.0,1080060
9942,6092,Audi,290.0,981387
33,7159,Daewoo,368.0,3817203
11786,4328,Toyota,316.0,1984715
